epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,601.355,1.32391,1.01954,1.48997,0.29489,0.33333,0.19382,0.04349,3.18039,2.59264,3.93163,0.00101,0.00101,0.00101
152,604.327,1.28146,0.9994,1.4391,0.30592,0.33333,0.21453,0.04951,3.11055,2.59791,3.79151,0.0010034,0.0010034,0.0010034
153,610,1.34319,1.08893,1.5158,0.30592,0.33333,0.21453,0.04951,3.11055,2.59791,3.79151,0.0009968,0.0009968,0.0009968
154,613.613,1.21212,0.97782,1.41653,0.35601,0.4,0.25073,0.05664,3.10668,2.46672,3.84882,0.0009902,0.0009902,0.0009902
155,616.7,1.3269,1.0246,1.49382,0.37061,0.30667,0.23093,0.06052,3.0853,2.42129,3.76516,0.0009836,0.0009836,0.0009836
156,619.842,1.34061,1.04489,1.49774,0.3241,0.28,0.19948,0.05454,3.09955,2.42762,3.7027,0.000977,0.000977,0.000977
157,622.881,1.2344,0.95667,1.38884,0.3241,0.28,0.19948,0.05454,3.09955,2.42762,3.7027,0.0009704,0.0009704,0.0009704
158,626.635,1.24419,0.95413,1.35658,0.2784,0.29333,0.17108,0.05199,3.12891,2.5368,3.75796,0.0009638,0.0009638,0.0009638
159,629.944,1.28892,1.01363,1.48881,0.2711,0.32,0.1641,0.04965,3.25496,2.5212,4.10676,0.0009572,0.0009572,0.0009572
160,633.935,1.13846,0.87777,1.3457,0.24022,0.32,0.15379,0.04241,3.34104,2.4411,4.39896,0.0009506,0.0009506,0.0009506
161,636.899,1.2388,0.96512,1.47233,0.24022,0.32,0.15379,0.04241,3.34104,2.4411,4.39896,0.000944,0.000944,0.000944
162,640.465,1.16523,0.89004,1.36971,0.28255,0.29333,0.14771,0.04013,3.31216,2.45228,4.29811,0.0009374,0.0009374,0.0009374
163,643.948,1.20214,0.9256,1.45586,0.31993,0.26667,0.17147,0.04461,3.26533,2.4696,4.18964,0.0009308,0.0009308,0.0009308
164,646.971,1.16627,0.94754,1.44811,0.29268,0.35864,0.20308,0.0527,3.22054,2.37293,4.16048,0.0009242,0.0009242,0.0009242
165,652.937,1.24462,0.88411,1.42794,0.29268,0.35864,0.20308,0.0527,3.22054,2.37293,4.16048,0.0009176,0.0009176,0.0009176
